lang,tag,key,value,title,tgroup,has_templ,parsed,redirect_target,description,image,osmcarto_rendering,on_node,on_way,on_area,on_relation,tags_implies,tags_combination,tags_linked,status,approval_status,statuslink,wikidata
en,building=container,building,container,Tag:building=container,buildings,1,1,,A container used as a building.,File:Sparkasse Jena SB-Container.jpg,,1,0,1,0,,,"building,building:prefabricated,building=container,building=demountable",t,de facto,,
en,building=cowshed,building,cowshed,Tag:building=cowshed,,1,1,,A building for housing cows.,File:Cowhouse Hrazany2.jpg,,1,0,1,0,,landuse=farmyard,"building=barn,building=cowshed,building=farm_auxiliary,building=sheepfold,building=slurry_tank,building=stable,building=sty,landuse=farmyard,man_made=sheepfold",t,de facto,,
en,building=detached,building,detached,Tag:building=detached,buildings,1,1,,A detached house: a free-standing residential building usually housing a single family.,File:Residential House USA.JPG,,1,0,1,0,,,"building=house,building=semidetached_house,building=terrace,house=detached",t,de facto,,
en,building=dormitory,building,dormitory,Tag:building=dormitory,buildings,1,1,,College or university dormitory for shared living of its students.,File:Akademik UKW Łużycka 21.jpg,,1,0,1,0,,"name,operator","access=students,amenity=dormitory,amenity=student_accommodation,building=dormitory,building=hall_of_residence,campus,name,operator",t,de facto,,
en,building=farm,building,farm,Tag:building=farm,,1,1,,A farmhouse is the main building of a farm,"File:Studna před č.1.,Holašovice.JPG",,1,0,1,0,,"addr,name","addr,building=barn,building=cowshed,building=farm,building=farm_auxiliary,building=house,building=sheepfold,building=slurry_tank,building=stable,building=sty,ele,landuse,landuse=farmyard,landuse=residential,man_made=sheepfold,name",t,de facto,,
en,building=farm_auxiliary,building,farm_auxiliary,Tag:building=farm_auxiliary,,1,1,,A building on a farm that is not a dwelling.,File:Horseshoe Barn.jpg,,1,0,1,0,,landuse=farmyard,"building=barn,building=cowshed,building=farm,building=goat_shed,building=house,building=livestock,building=stable,building=sty,landuse=farmyard,landuse=residential",t,de facto,,
en,building=fire_lookout,building,fire_lookout,Tag:building=fire_lookout,buildings,1,1,,A building originally built for fire spotting.,File:Mt. Harkness Fire Lookout (13172463715).jpg,,1,0,1,0,,"emergency=fire_lookout,name,operator","abandoned:building=fire_lookout,access=no,access=permissive,access=yes,building:levels=1,building=fire_lookout,disused=yes,electricity,emergency=fire_lookout,fee=no,height,historic=building,man_made=tower,name,name=Hidden Lake Lookout,name=Mount Harkness Fire Lookout,name=Mount Lofty Fire Tower,name=Ute Mountain Fire Tower,operator,operator=Ashley National Forest,operator=Friends of Hidden Lake Lookout,operator=South Australian Country Fire Service,ref:nhlr=US 516,ref:nrhp,ref:nrhp=80003895,start_date,start_date=1930,start_date=1932,start_date=1937,start_date=1980,tourism=chalet,tourism=viewpoint,tourism=wilderness_hut,tower:type=observation",t,approved,Proposed_features/fire_lookouts,
en,building=fire_station,building,fire_station,Tag:building=fire_station,buildings,1,1,,A building constructed to house fire fighting equipment.,File:Blacktown Fire Station - Flickr - Highway Patrol Images.jpg,,1,0,1,0,,amenity=fire_station,"amenity=fire_station,building=fire_station,name",t,de facto,,
en,building=garage,building,garage,Tag:building=garage,,1,1,,Denotes a single-owner private garage,File:Two-Car Garage.jpg,,1,0,1,0,,landuse=garages,"amenity=parking,building=garage,building=garages,entrance=garage,landuse=garages,shop=car_repair",t,de facto,,
en,building=garages,building,garages,Tag:building=garages,,1,1,,A block of private garages each with a separate owner.,File:Landbouwstraat garages.jpg,,1,0,1,0,,,"amenity=parking,building=garage,building=garages,building=parking,landuse=garages",t,de facto,,
en,building=grandstand,building,grandstand,Tag:building=grandstand,,1,1,,A grandstand at racecourse or sports ground.,"File:Grandstand, Cluden Racecourse, 2000.jpg",,0,0,1,0,,,"building=grandstand,building=stadium,leisure=bleachers,leisure=sports_centre,leisure=stadium",t,de facto,,
en,building=greenhouse,building,greenhouse,Tag:building=greenhouse,buildings,1,1,,A building in which plants are grown,File:Greenhouse 1.JPG,,1,0,1,0,,"building:material=glass,roof:material=glass","building:material=glass,building:material=plastic,landuse=greenhouse_horticulture,roof:material=glass",t,de facto,,
en,building=hangar,building,hangar,Tag:building=hangar,,1,1,,"A hangar is a building used for the storage of aeroplanes, helicopters or space-craft.",File:IMPA hangar.jpg,,1,0,1,0,,aeroway=hangar,"aeroway=hangar,building=hangar,building=warehouse",t,de facto,,
en,building=hospital,building,hospital,Tag:building=hospital,,1,1,,A building which forms part of a hospital.,File:Hospital.png,,1,0,1,0,,amenity=hospital,amenity=hospital,t,de facto,,
en,building=house,building,house,Tag:building=house,buildings,1,1,,A single dwelling unit usually inhabited by one family.,File:Zastávka památný dvojdomek.jpg,File:Area building=yes.png,1,0,1,0,,addr,"addr,building,building=apartments,building=detached,building=house,building=residential,building=semidetached_house,building=terrace,house,house=terraced",t,de facto,,
en,building=hut,building,hut,Tag:building=hut,,1,1,,A small and crude shelter.,File:Maasai Land Tanzania - panoramio.jpg,,1,0,1,0,,,"building=barn,building=beach_hut,building=bungalow,building=cabin,building=shed,building=tech_cab,tourism=alpine_hut,tourism=wilderness_hut",t,de facto,,
en,building=industrial,building,industrial,Tag:building=industrial,,1,1,,A building constructed to house some manufacturing process,File:Eley Industrial Estate1.JPG,,1,0,1,0,,industrial,"building=warehouse,industrial",t,de facto,,
en,building=kindergarten,building,kindergarten,Tag:building=kindergarten,,1,1,,A generic kindergarten building.,File:Kindergarten Bietigheim.JPG,,1,0,1,0,,"amenity=kindergarten,name","amenity=kindergarten,building=kindergarten,building=school,building=university,name",t,de facto,Proposal:Building=kindergarten,
en,building=manufacture,building,manufacture,Tag:building=manufacture,,1,1,,"A building constructed to house some manufacturing process, see also tag:building=industrial.",File:Glass manufacture vw phaeton dresden1.jpg,,1,0,1,0,,,"building=industrial,man_made=works",t,de facto,,
en,building=mosque,building,mosque,Tag:building=mosque,,1,1,,A building that was built as a mosque.,File:Khadija-Moschee (Berlin).jpg,,1,0,1,0,,"amenity=place_of_worship,religion=muslim","amenity=place_of_worship,building:architecture,building=madrasa,building=mosque,denomination,denomination=shia,denomination=sunni,landuse=religious,name,opening_hours,religion=muslim,website,wheelchair",t,de facto,,
en,building=office,building,office,Tag:building=office,,1,1,,An office building,File:Warszawa biurowiec przy rondzie Jazdy Polskiej.jpg,,1,0,1,0,,,"amenity=courthouse,amenity=townhall,building:use,building=church,building=commercial,building=office,building=retail,landuse=commercial,office,office=government",t,de facto,,
en,building=parking,building,parking,Tag:building=parking,buildings,1,1,,Structure purpose-built for parking cars.,File:Gießen-Uniklinik-Parkhaus.jpg,,1,0,1,0,,"amenity=parking,parking=multi-storey","access,amenity=parking,amenity=parking_entrance,building:levels,building=carport,building=garage,building=garages,building=parking,fee,parking=multi-storey",t,de facto,,
en,building=public,building,public,Tag:building=public,,1,1,,"A building constructed as accessible to the general public (town hall, police station, court house).",File:Dominion Public Building.JPG,,1,0,1,0,,"amenity,leisure","amenity,amenity=courthouse,amenity=police,amenity=townhall,building=civic,building=government,building=office,building=public,leisure,office,office=government",t,de facto,,
en,building=residential,building,residential,Tag:building=residential,,1,1,,A general tag for a building constructed primarily for residential purposes.,File:Buchengasse 19.JPG,,1,0,1,0,,building:levels,"building:levels,building=apartments,building=detached,building=ger,building=house,building=houseboat,building=hut,building=semidetached_house,building=static_caravan,building=terrace",t,de facto,,
en,building=retail,building,retail,Tag:building=retail,,1,1,,A building primarily used for selling goods to the general public.,File:Macys dep store.JPG,,1,0,1,0,,"landuse=retail,shop","building=supermarket,landuse=retail,shop",t,de facto,,
en,building=roof,building,roof,Tag:building=roof,buildings,1,1,,A building open on at least two sides.,File:Preem Karlskrona.jpg,,1,0,1,0,,layer,"amenity=fuel,building,building:part=carport,building:part=roof,building=carport,building=roof,covered,covered=yes,layer,layer=1,man_made=canopy,tunnel=building_passage,wall=no",t,de facto,,
en,building=school,building,school,Tag:building=school,buildings,1,1,,A generic school building.,"File:Lublin, dzielnica Wrotków, szkoła podstawowa.jpg",,1,0,1,0,,building:levels,"amenity=college,amenity=kindergarten,amenity=school,building:levels,building=school,building=shed,building=university,name",t,de facto,,
en,building=semidetached_house,building,semidetached_house,Tag:building=semidetached_house,,1,1,,A house that shares a common wall with another on one side.,File:Semi-detached houses in West Street - geograph.org.uk - 788755.jpg,,1,0,1,0,,,"building=house,building=semi,building=terrace,house=semi-detached",t,de facto,,
en,building=service,building,service,Tag:building=service,buildings,1,1,,Service building usually is a small unmanned building with certain machinery (like pumps or transformers).,File:Service building.png,,1,0,1,0,,"power,telecom,utility","building=service,building=tech_cab,man_made=reservoir_covered,name,operator,power,power=substation,ref,substation=minor_distribution,telecom,telecom:medium=fibre,telecom=exchange,tourism=artwork,utility,utility=gas,utility=power,utility=telecom,utility=water,voltage=10000;400",t,de facto,,
en,building=shed,building,shed,Tag:building=shed,buildings,1,1,,"A small, simple structure used as storage or workshop",File:Schuppen 7235.jpg,,1,0,1,0,,,"bicycle_parking=shed,building=barn,building=beach_hut,building=cabin,building=garage,building=hut",t,de facto,,
en,building=slurry_tank,building,slurry_tank,Tag:building=slurry_tank,buildings,1,1,,A cylindrical concrete structure holding liquid manure.,File:Gylletank30m.jpg,,1,0,1,0,,,"building=digester,building=slurry_tank,content=slurry,covered=yes,man_made=storage_tank",t,de facto,,
en,building=sports_centre,building,sports_centre,Tag:building=sports_centre,,1,1,,A building that was built as a sports centre,File:Goodwin Sports Centre.jpg,,1,0,1,0,,sport,"building=sport,building=sports_centre,building=sports_hall,leisure=sports_centre,sport",t,de facto,,
en,building=stable,building,stable,Tag:building=stable,buildings,1,1,,A building constructed as a stable for horses,File:Horse stable - Middletown.jpg,,1,0,1,0,,,"amenity=animal_boarding,amenity=animal_breeding,amenity=animal_shelter,building,building:use=stable,building=barn,building=cowshed,building=farm_auxiliary,building=livestock,building=riding_hall,building=stable,building=sty,building=yes,landuse=farmyard,leisure=horse_riding",t,de facto,Proposal:Stable,
en,building=static_caravan,building,static_caravan,Tag:building=static_caravan,,1,1,,A mobile home (caravan) (semi)permanently left on a single site.,File:67elcona.JPG,,1,0,1,0,,,shop=mobile_home,t,de facto,,
en,building=storage_tank,building,storage_tank,Tag:building=storage_tank,,1,1,,A storage tank,File:Pabst Brewing Complex storage tank.jpg,,0,0,1,0,,,"building=storage_tank,capacity,content,height,location=underground,man_made=storage_tank,material,operator",t,de facto,,
en,building=supermarket,building,supermarket,Tag:building=supermarket,,1,1,,A building built as a supermarket,File:Comet - geograph.org.uk - 304074.jpg,,1,0,1,0,,,"building=retail,building=supermarket,shop=supermarket",t,de facto,,
en,building=synagogue,building,synagogue,Tag:building=synagogue,,1,1,,A building that was built as a synagogue.,File:Synagogue Florence Italy.JPG,,1,0,1,0,,"amenity=place_of_worship,building:use,denomination,operator,religion=jewish","amenity=place_of_worship,building:architecture,building:use,building=synagogue,denomination,landuse=religious,name,noname=yes,opening_hours,operator,religion=jewish,website,wheelchair",t,de facto,,
en,building=temple,building,temple,Tag:building=temple,,1,1,,A building that was built as a temple,File:New Delhi Temple.jpg,,1,0,1,0,,"amenity=place_of_worship,religion","amenity=place_of_worship,building=temple,denomination,heritage,historic,name,opening_hours,religion,religion=buddhist,religion=hindu,religion=jain,website,wheelchair",t,de facto,,
en,building=terrace,building,terrace,Tag:building=terrace,,1,1,,"The outline of a linear row of residential dwellings, each of which normally has its own entrance, which form a terrace (""row-house"" or ""townhouse"" in North American English).",File:Terrace (5526211578).jpg,,1,0,1,0,,,"addr:unit,building:part,building:part=house,building=house,building=semidetached_house,building=terrace,entrance,house=terrace,house=terraced",t,de facto,,
en,building=toilets,building,toilets,Tag:building=toilets,buildings,1,1,,A building designed for toilets.,File:Shui Tau Tsuen Public Toilet (YL-175) 2014.JPG,,0,0,1,0,,"amenity=toilets,wheelchair","amenity=toilets,building=toilets,toilets,wheelchair",t,de facto,Talk:Tag:amenity=toilets,
en,building=train_station,building,train_station,Tag:building=train_station,,1,1,,A train station building,File:Dobrepolje train station.jpg,File:Area amenity=place of worship.png,1,0,1,0,,"internet_access,railway=station","amenity=shelter,building=transportation,internet_access,name,opening_hours,railway=station,shelter_type=public_transport,wheelchair",t,de facto,,
en,building=transformer_tower,building,transformer_tower,Tag:building=transformer_tower,,1,1,,A small but tall building constructed to comprise a transformer and connect to an overhead power line.,File:OesterSkovVejHad.jpg,,1,0,1,0,,"power=substation,substation=minor_distribution","building=transformer_tower,name,operator,power=minor_line,power=substation,ref,substation=minor_distribution,voltage,voltage=20000;400",t,de facto,,
en,building=university,building,university,Tag:building=university,,1,1,,A university building.,File:University College Oxford.jpg,,1,0,1,0,,name,"addr,amenity=university,building=school,name,operator,residential=university,wheelchair",t,de facto,,
en,building=warehouse,building,warehouse,Tag:building=warehouse,,1,1,,A commercial building for storage of goods.,File:Copenhagen warehouse.jpg,,1,0,1,0,,,"amenity=loading_dock,building=industrial,industrial=warehouse,landuse=industrial",t,de facto,,
en,building=windmill,building,windmill,Tag:building=windmill,,1,1,,"A building constructed as a traditional windmill, historically used to mill grain with wind power.","File:Willesbourgh Windmill, Ashford, Kent.jpg",,1,0,1,0,,"name,start_date","access,building=windmill,contact,craft=grinding_mill,craft=oil_mill,functional=yes/no,generator:source=wind,industrial=grinding_mill,industrial=oil_mill,industrial=sawmill,landuse=industrial,man_made=watermill,man_made=windmill,man_made=windpump,mock=yes,name,name=Cragg's Row Windmill,name=Willesbourgh Windmill,power=generator,ruins=yes,start_date,wikidata,wikipedia,windmill:disused=yes,windmill:type=post/tower/smock,windmill:vanes=yes/no",t,de facto,,
en,building=yes,building,yes,Tag:building=yes,buildings,1,1,,A building of an unspecified type.,File:Parque Avenida Building in Paulista Avenue.jpg,,1,0,1,0,,"addr,building:architecture,building:levels,building:use,height,name","building:architecture,building:levels,building:use,height,name",t,de facto,,
en,bunker_type=munitions,bunker_type,munitions,Tag:bunker_type=munitions,military,1,1,,Bunker for storing munitions,File:Munitionsbunker Werl 2008 3.jpg,,1,0,1,0,,,"bunker_type,bunker_type=munitions,military=bunker",t,de facto,,
